time,travelReason,trips
11:50 AM,otherTrip,465327.4428
11:55 AM,travelToWork,37023.93984
11:55 AM,returnHomeFromWork,27121.94521
11:55 AM,travelToClass,9534.714042
11:55 AM,returnHomeFromNonworkLoc,184594.1804
11:55 AM,otherTrip,474525.1883
12:00 PM,travelToWork,36583.65219
12:00 PM,returnHomeFromWork,29138.82407
12:00 PM,travelToClass,9711.072598
12:00 PM,returnHomeFromNonworkLoc,184384.1169
12:00 PM,otherTrip,478918.6455
12:05 PM,travelToWork,38944.87615
12:05 PM,returnHomeFromWork,29898.00037
12:05 PM,travelToClass,10925.48386
12:05 PM,returnHomeFromNonworkLoc,189512.3806
12:05 PM,otherTrip,491269.0993
12:10 PM,travelToWork,42727.57771
12:10 PM,returnHomeFromWork,29303.99293
12:10 PM,travelToClass,11741.85435
12:10 PM,returnHomeFromNonworkLoc,187698.7363
12:10 PM,otherTrip,499940.1921
12:15 PM,travelToWork,44424.41357
12:15 PM,returnHomeFromWork,27128.90938
12:15 PM,travelToClass,12084.97942
12:15 PM,returnHomeFromNonworkLoc,175062.3862
12:15 PM,otherTrip,464055.8161
12:20 PM,travelToWork,51255.98459
12:20 PM,returnHomeFromWork,27215.815
12:20 PM,travelToClass,12893.04382
12:20 PM,returnHomeFromNonworkLoc,173725.3327
12:20 PM,otherTrip,472516.548
12:25 PM,travelToWork,54256.78665
12:25 PM,returnHomeFromWork,26306.81116
12:25 PM,travelToClass,12696.63727
12:25 PM,returnHomeFromNonworkLoc,168164.9168
12:25 PM,otherTrip,464748.342
12:30 PM,travelToWork,56226.06842
12:30 PM,returnHomeFromWork,26105.86606
12:30 PM,travelToClass,12568.03406
12:30 PM,returnHomeFromNonworkLoc,161220.834
12:30 PM,otherTrip,453631.6589
12:35 PM,travelToWork,58565.14096
12:35 PM,returnHomeFromWork,26771.62672
12:35 PM,travelToClass,12878.07952
12:35 PM,returnHomeFromNonworkLoc,162257.2964
12:35 PM,otherTrip,451469.626
12:40 PM,travelToWork,63255.59033
12:40 PM,returnHomeFromWork,26909.7675
12:40 PM,travelToClass,12680.45276
12:40 PM,returnHomeFromNonworkLoc,162673.3612
12:40 PM,otherTrip,446661.109
12:45 PM,travelToWork,63839.94816
12:45 PM,returnHomeFromWork,25440.43461
12:45 PM,travelToClass,12386.27537
12:45 PM,returnHomeFromNonworkLoc,153174.5999
12:45 PM,otherTrip,412690.3464
12:50 PM,travelToWork,69943.2944
12:50 PM,returnHomeFromWork,29332.71044
12:50 PM,travelToClass,12881.05802
12:50 PM,returnHomeFromNonworkLoc,156844.4624
12:50 PM,otherTrip,431666.9304
12:55 PM,travelToWork,70510.92249
12:55 PM,returnHomeFromWork,32749.20116
12:55 PM,travelToClass,12250.76475
12:55 PM,returnHomeFromNonworkLoc,153717.3639
12:55 PM,otherTrip,433759.3759
1:00 PM,travelToWork,68221.56037
1:00 PM,returnHomeFromWork,35634.1621
1:00 PM,travelToClass,11069.1985
1:00 PM,returnHomeFromNonworkLoc,149343.322
1:00 PM,otherTrip,429809.5451
1:05 PM,travelToWork,64939.21213
1:05 PM,returnHomeFromWork,38939.83984
1:05 PM,travelToClass,9867.329165
1:05 PM,returnHomeFromNonworkLoc,150207.4794
1:05 PM,otherTrip,439048.5807
1:10 PM,travelToWork,61251.34085
1:10 PM,returnHomeFromWork,41578.80345
1:10 PM,travelToClass,8545.620882
1:10 PM,returnHomeFromNonworkLoc,151483.7859
1:10 PM,otherTrip,447330.9185
1:15 PM,travelToWork,54472.58278
1:15 PM,returnHomeFromWork,39552.43776
1:15 PM,travelToClass,6751.615663
1:15 PM,returnHomeFromNonworkLoc,141469.6869
1:15 PM,otherTrip,415660.3009
1:20 PM,travelToWork,56536.95884
1:20 PM,returnHomeFromWork,39876.6341
1:20 PM,travelToClass,5947.036038
1:20 PM,returnHomeFromNonworkLoc,147174.9534
1:20 PM,otherTrip,427151.0831
1:25 PM,travelToWork,56812.87481
1:25 PM,returnHomeFromWork,39496.19407
1:25 PM,travelToClass,5312.989816
1:25 PM,returnHomeFromNonworkLoc,146108.7221
1:25 PM,otherTrip,423034.0356
1:30 PM,travelToWork,55792.91168
1:30 PM,returnHomeFromWork,39010.71809
1:30 PM,travelToClass,4888.115735
1:30 PM,returnHomeFromNonworkLoc,143706.6713
1:30 PM,otherTrip,419448.4993
1:35 PM,travelToWork,57378.09328
1:35 PM,returnHomeFromWork,39443.20883
1:35 PM,travelToClass,4450.345493
1:35 PM,returnHomeFromNonworkLoc,147045.1537
1:35 PM,otherTrip,422602.8962
1:40 PM,travelToWork,58596.58846
1:40 PM,returnHomeFromWork,39559.07459
1:40 PM,travelToClass,4228.741692
1:40 PM,returnHomeFromNonworkLoc,154138.6544
1:40 PM,otherTrip,424221.5412
1:45 PM,travelToWork,55737.24683
1:45 PM,returnHomeFromWork,37228.00837
1:45 PM,travelToClass,3679.873863
1:45 PM,returnHomeFromNonworkLoc,151524.9789
1:45 PM,otherTrip,397132.3877
1:50 PM,travelToWork,57968.85352
1:50 PM,returnHomeFromWork,46055.8835
1:50 PM,travelToClass,3104.433883
1:50 PM,returnHomeFromNonworkLoc,174236.4812
1:50 PM,otherTrip,420229.1964
1:55 PM,travelToWork,57408.65412
1:55 PM,returnHomeFromWork,54397.26633
1:55 PM,travelToClass,2617.731383
1:55 PM,returnHomeFromNonworkLoc,190149.3414
1:55 PM,otherTrip,421785.5517
2:00 PM,travelToWork,54514.95507
2:00 PM,returnHomeFromWork,62560.33541
2:00 PM,travelToClass,2315.345867
2:00 PM,returnHomeFromNonworkLoc,204310.4377
2:00 PM,otherTrip,419921.1056
2:05 PM,travelToWork,53156.14651
2:05 PM,returnHomeFromWork,71478.06
2:05 PM,travelToClass,2111.809887
2:05 PM,returnHomeFromNonworkLoc,221834.2887
2:05 PM,otherTrip,430724.2311
2:10 PM,travelToWork,51370.14456
2:10 PM,returnHomeFromWork,80145.10807
2:10 PM,travelToClass,1887.66124
2:10 PM,returnHomeFromNonworkLoc,236560.6827
2:10 PM,otherTrip,439851.7754
2:15 PM,travelToWork,47438.40954
2:15 PM,returnHomeFromWork,78394.40357
2:15 PM,travelToClass,1753.058246
2:15 PM,returnHomeFromNonworkLoc,231332.077
2:15 PM,otherTrip,411130.9454
2:20 PM,travelToWork,49069.51698
2:20 PM,returnHomeFromWork,85447.78402
2:20 PM,travelToClass,1870.913776
2:20 PM,returnHomeFromNonworkLoc,259875.9865
2:20 PM,otherTrip,429084.0218
2:25 PM,travelToWork,49551.83602
2:25 PM,returnHomeFromWork,89314.74239
2:25 PM,travelToClass,1939.540876
2:25 PM,returnHomeFromNonworkLoc,277282.2612
2:25 PM,otherTrip,434287.1425
2:30 PM,travelToWork,49908.61917
2:30 PM,returnHomeFromWork,93100.65958
2:30 PM,travelToClass,2377.962529
2:30 PM,returnHomeFromNonworkLoc,295598.7565
2:30 PM,otherTrip,434658.6063
2:35 PM,travelToWork,51182.8973
2:35 PM,returnHomeFromWork,99777.96455
2:35 PM,travelToClass,3005.719302
2:35 PM,returnHomeFromNonworkLoc,330053.9601
2:35 PM,otherTrip,451292.908
2:40 PM,travelToWork,50822.48355
2:40 PM,returnHomeFromWork,105502.0949
2:40 PM,travelToClass,3419.946144
2:40 PM,returnHomeFromNonworkLoc,368174.6024
2:40 PM,otherTrip,467982.2738
2:45 PM,travelToWork,46795.83628
2:45 PM,returnHomeFromWork,102634.2702
2:45 PM,travelToClass,3703.591161
2:45 PM,returnHomeFromNonworkLoc,376473.4373
2:45 PM,otherTrip,447825.5393
2:50 PM,travelToWork,47881.12629
2:50 PM,returnHomeFromWork,116453.6864
2:50 PM,travelToClass,4583.531956
2:50 PM,returnHomeFromNonworkLoc,427647.8177
2:50 PM,otherTrip,483155.9964
2:55 PM,travelToWork,45988.83798
2:55 PM,returnHomeFromWork,127796.0316
2:55 PM,travelToClass,4848.444962
2:55 PM,returnHomeFromNonworkLoc,454425.3882
2:55 PM,otherTrip,496737.8225
3:00 PM,travelToWork,43748.9087
3:00 PM,returnHomeFromWork,137418.7686
3:00 PM,travelToClass,5134.250715
3:00 PM,returnHomeFromNonworkLoc,474419.0639
3:00 PM,otherTrip,498600.1148
3:05 PM,travelToWork,42934.35552
3:05 PM,returnHomeFromWork,150884.7844
3:05 PM,travelToClass,5467.944351
3:05 PM,returnHomeFromNonworkLoc,496055.4092
3:05 PM,otherTrip,512153.4619
3:10 PM,travelToWork,42182.25724
3:10 PM,returnHomeFromWork,162947.2929
3:10 PM,travelToClass,5591.582757
3:10 PM,returnHomeFromNonworkLoc,509289.9941
3:10 PM,otherTrip,525957.8919
3:15 PM,travelToWork,38014.36337
3:15 PM,returnHomeFromWork,160794.3617
3:15 PM,travelToClass,5114.139947
3:15 PM,returnHomeFromNonworkLoc,482849.4011
3:15 PM,otherTrip,493715.8212
3:20 PM,travelToWork,39513.44949
3:20 PM,returnHomeFromWork,184395.9913
3:20 PM,travelToClass,5187.624586
3:20 PM,returnHomeFromNonworkLoc,488692.5782
3:20 PM,otherTrip,501913.7169
3:25 PM,travelToWork,38849.11924
3:25 PM,returnHomeFromWork,204424.7025
3:25 PM,travelToClass,4977.982821
3:25 PM,returnHomeFromNonworkLoc,469244.2971
3:25 PM,otherTrip,496911.5406
3:30 PM,travelToWork,38238.44772
3:30 PM,returnHomeFromWork,221987.3985
3:30 PM,travelToClass,4926.434824
3:30 PM,returnHomeFromNonworkLoc,445742.5139
3:30 PM,otherTrip,491374.9241
3:35 PM,travelToWork,39179.47706
3:35 PM,returnHomeFromWork,242945.9266
3:35 PM,travelToClass,5204.682102
3:35 PM,returnHomeFromNonworkLoc,426610.2735
3:35 PM,otherTrip,499969.9676
3:40 PM,travelToWork,38796.88344
3:40 PM,returnHomeFromWork,260619.7643
3:40 PM,travelToClass,5465.53572
3:40 PM,returnHomeFromNonworkLoc,401308.1644
3:40 PM,otherTrip,509053.3373
3:45 PM,travelToWork,34655.31323
3:45 PM,returnHomeFromWork,251099.5634
3:45 PM,travelToClass,5502.983039
3:45 PM,returnHomeFromNonworkLoc,355916.8245
3:45 PM,otherTrip,493281.6235
3:50 PM,travelToWork,34809.54529
3:50 PM,returnHomeFromWork,270990.6773
3:50 PM,travelToClass,6291.623537
3:50 PM,returnHomeFromNonworkLoc,346951.456
3:50 PM,otherTrip,524739.3121
3:55 PM,travelToWork,32668.45744
3:55 PM,returnHomeFromWork,282614.6959
3:55 PM,travelToClass,6607.966445
3:55 PM,returnHomeFromNonworkLoc,323494.2566
3:55 PM,otherTrip,537433.3138
4:00 PM,travelToWork,30116.74081
4:00 PM,returnHomeFromWork,294074.4274
4:00 PM,travelToClass,6817.734028
4:00 PM,returnHomeFromNonworkLoc,305818.0092
4:00 PM,otherTrip,542778.757
4:05 PM,travelToWork,28680.86802
4:05 PM,returnHomeFromWork,309017.2587
4:05 PM,travelToClass,6921.508397
4:05 PM,returnHomeFromNonworkLoc,301541.0706
4:05 PM,otherTrip,553600.7316
4:10 PM,travelToWork,27420.39099
4:10 PM,returnHomeFromWork,325734.9007
4:10 PM,travelToClass,6988.303274
4:10 PM,returnHomeFromNonworkLoc,299597.6348
4:10 PM,otherTrip,563061.3347
4:15 PM,travelToWork,24143.59719
4:15 PM,returnHomeFromWork,312204.7475
4:15 PM,travelToClass,6483.763415
4:15 PM,returnHomeFromNonworkLoc,275817.3404
4:15 PM,otherTrip,535372.3544
4:20 PM,travelToWork,23870.25573
4:20 PM,returnHomeFromWork,329118.29
4:20 PM,travelToClass,6714.810846
4:20 PM,returnHomeFromNonworkLoc,279618.6315
4:20 PM,otherTrip,541892.9715
4:25 PM,travelToWork,21910.04086
4:25 PM,returnHomeFromWork,335345.6845
4:25 PM,travelToClass,6925.791247
4:25 PM,returnHomeFromNonworkLoc,268971.5507
4:25 PM,otherTrip,529922.1653
4:30 PM,travelToWork,20422.31863
4:30 PM,returnHomeFromWork,341393.3463
4:30 PM,travelToClass,7116.859461
4:30 PM,returnHomeFromNonworkLoc,254277.0002
4:30 PM,otherTrip,518176.2011
4:35 PM,travelToWork,20161.43559
4:35 PM,returnHomeFromWork,353523.4729
4:35 PM,travelToClass,7421.471272
4:35 PM,returnHomeFromNonworkLoc,251397.52
4:35 PM,otherTrip,520699.6289
4:40 PM,travelToWork,19716.65329
4:40 PM,returnHomeFromWork,366377.786
4:40 PM,travelToClass,7631.897596
4:40 PM,returnHomeFromNonworkLoc,251593.5974
4:40 PM,otherTrip,523083.539
4:45 PM,travelToWork,18724.15658
4:45 PM,returnHomeFromWork,354594.5157
4:45 PM,travelToClass,7565.121898
4:45 PM,returnHomeFromNonworkLoc,230634.8337
4:45 PM,otherTrip,502039.5566
4:50 PM,travelToWork,20789.29845
4:50 PM,returnHomeFromWork,391879.8763
4:50 PM,travelToClass,8668.214016
4:50 PM,returnHomeFromNonworkLoc,238917.3686
4:50 PM,otherTrip,541307.4196
4:55 PM,travelToWork,21176.90352
4:55 PM,returnHomeFromWork,419577.9701
4:55 PM,travelToClass,9652.540427
4:55 PM,returnHomeFromNonworkLoc,242151.6611
4:55 PM,otherTrip,560180.8715
5:00 PM,travelToWork,20816.83892
5:00 PM,returnHomeFromWork,444630.5287
5:00 PM,travelToClass,10354.74979
5:00 PM,returnHomeFromNonworkLoc,239731.4824
5:00 PM,otherTrip,572071.9086
5:05 PM,travelToWork,21139.11527
5:05 PM,returnHomeFromWork,474183.5196
5:05 PM,travelToClass,11782.08242
5:05 PM,returnHomeFromNonworkLoc,240050.6225
5:05 PM,otherTrip,593418.0739
5:10 PM,travelToWork,21039.48513
5:10 PM,returnHomeFromWork,500154.0372
5:10 PM,travelToClass,13061.03861
5:10 PM,returnHomeFromNonworkLoc,243926.3584
5:10 PM,otherTrip,612959.7665
5:15 PM,travelToWork,19617.09576
5:15 PM,returnHomeFromWork,481958.2993
5:15 PM,travelToClass,12810.72381
5:15 PM,returnHomeFromNonworkLoc,225364.9191
5:15 PM,otherTrip,582508.2391
5:20 PM,travelToWork,19931.64151
5:20 PM,returnHomeFromWork,488142.2525
5:20 PM,travelToClass,13132.5685
5:20 PM,returnHomeFromNonworkLoc,223902.4162
5:20 PM,otherTrip,595139.8999
5:25 PM,travelToWork,19566.62585
5:25 PM,returnHomeFromWork,480246.8428
5:25 PM,travelToClass,12889.42702
5:25 PM,returnHomeFromNonworkLoc,215993.872
5:25 PM,otherTrip,584952.6725
5:30 PM,travelToWork,18900.11218
5:30 PM,returnHomeFromWork,470784.8918
5:30 PM,travelToClass,12283.42171
5:30 PM,returnHomeFromNonworkLoc,210573.577
5:30 PM,otherTrip,570808.9425
5:35 PM,travelToWork,18307.28215
5:35 PM,returnHomeFromWork,468352.0886
5:35 PM,travelToClass,12109.11042
5:35 PM,returnHomeFromNonworkLoc,207982.1229
5:35 PM,otherTrip,567411.3975
5:40 PM,travelToWork,17018.39991
5:40 PM,returnHomeFromWork,459236.3311
5:40 PM,travelToClass,11916.62216
5:40 PM,returnHomeFromNonworkLoc,211811.8105
5:40 PM,otherTrip,570163.98
5:45 PM,travelToWork,15280.07553
5:45 PM,returnHomeFromWork,429679.3908
5:45 PM,travelToClass,10999.02736
5:45 PM,returnHomeFromNonworkLoc,202835.3973
5:45 PM,otherTrip,545143.7493
5:50 PM,travelToWork,15988.65239
5:50 PM,returnHomeFromWork,428953.9742
5:50 PM,travelToClass,10680.05091
5:50 PM,returnHomeFromNonworkLoc,213923.5249
5:50 PM,otherTrip,570759.5333
5:55 PM,travelToWork,15341.19329
5:55 PM,returnHomeFromWork,412161.2426
5:55 PM,travelToClass,9458.172233
5:55 PM,returnHomeFromNonworkLoc,212926.872
5:55 PM,otherTrip,570318.9504
6:00 PM,travelToWork,14699.82315
6:00 PM,returnHomeFromWork,390128.6711
6:00 PM,travelToClass,7944.883634
6:00 PM,returnHomeFromNonworkLoc,211337.894
6:00 PM,otherTrip,561767.0409
6:05 PM,travelToWork,14879.1839
6:05 PM,returnHomeFromWork,378733.2624
6:05 PM,travelToClass,6494.556461
6:05 PM,returnHomeFromNonworkLoc,210423.8629
6:05 PM,otherTrip,558460.6341
6:10 PM,travelToWork,15477.87818
6:10 PM,returnHomeFromWork,365296.8753
6:10 PM,travelToClass,5212.361543
6:10 PM,returnHomeFromNonworkLoc,209670.7248
6:10 PM,otherTrip,549851.9672
6:15 PM,travelToWork,14142.84872
6:15 PM,returnHomeFromWork,331715.6972
6:15 PM,travelToClass,3838.725391
6:15 PM,returnHomeFromNonworkLoc,193869.3512
6:15 PM,otherTrip,503353.9381
6:20 PM,travelToWork,14448.63827
6:20 PM,returnHomeFromWork,320462.2796
6:20 PM,travelToClass,3266.90447
6:20 PM,returnHomeFromNonworkLoc,195676.8093
6:20 PM,otherTrip,504185.6081
6:25 PM,travelToWork,14108.62286
6:25 PM,returnHomeFromWork,296822.6685
6:25 PM,travelToClass,2888.5823
6:25 PM,returnHomeFromNonworkLoc,190376.0166
6:25 PM,otherTrip,484250.7123
6:30 PM,travelToWork,13724.48614
6:30 PM,returnHomeFromWork,271663.9318
6:30 PM,travelToClass,3111.392603
6:30 PM,returnHomeFromNonworkLoc,186959.0466
6:30 PM,otherTrip,461765.4164
6:35 PM,travelToWork,13269.75222
6:35 PM,returnHomeFromWork,252325.4826
6:35 PM,travelToClass,3612.439165
6:35 PM,returnHomeFromNonworkLoc,185346.801
6:35 PM,otherTrip,451904.3477
6:40 PM,travelToWork,12471.93921
6:40 PM,returnHomeFromWork,231141.4006,
6:40 PM,travelToClass,178.364147
6:40 PM,returnHomeFromNonworkLoc,181765.8266
6:40 PM,otherTrip,445425.2008
6:45 PM,travelToWork,10991.43591
6:45 PM,returnHomeFromWork,201545.7404
6:45 PM,travelToClass,4525.251913
6:45 PM,returnHomeFromNonworkLoc,167816.0147
6:45 PM,otherTrip,407721.458
6:50 PM,travelToWork,10304.29948
6:50 PM,returnHomeFromWork,195174.2028
6:50 PM,travelToClass,4539.870796
6:50 PM,returnHomeFromNonworkLoc,175997.1224
6:50 PM,otherTrip,418852.0114
6:55 PM,travelToWork,9306.652237
6:55 PM,returnHomeFromWork,180134.8393
6:55 PM,travelToClass,3617.014792
6:55 PM,returnHomeFromNonworkLoc,174342.5608
6:55 PM,otherTrip,409777.4775
7:00 PM,travelToWork,8272.214718
7:00 PM,returnHomeFromWork,166877.0163
7:00 PM,travelToClass,2684.061189
7:00 PM,returnHomeFromNonworkLoc,174701.061
7:00 PM,otherTrip,395948.3967
